Mv,Hc,Skew,Jdp,File
0.998,7.4665,0.4,0.8,20.0
0.998,7.45973,0.4,0.8,21.0
0.998,7.46203,0.4,0.8,22.0
0.722,7.46229,0.4,0.8,23.0
0.998,7.46636,0.4,0.8,24.0
0.696,7.47496,0.4,0.8,25.0
0.998,7.47305,0.4,0.8,26.0
0.998,7.47329,0.4,0.8,27.0
0.998,7.46974,0.4,0.8,28.0
0.998,7.48165,0.4,0.8,29.0
0.998,7.4839,0.4,0.8,30.0
0.998,7.4966,0.4,0.8,31.0
0.998,7.51988,0.4,0.8,32.0
0.998,7.52767,0.4,0.8,33.0
0.738,7.47182,0.4,0.8,34.0
0.998,7.53311,0.4,0.8,35.0
0.754,7.47241,0.4,0.8,36.0
0.77,7.47107,0.4,0.8,37.0
0.786,7.47299,0.4,0.8,38.0
0.802,7.47573,0.4,0.8,39.0
0.67,7.48645,0.4,0.8,40.0
0.622,7.47075,0.4,0.85,0.0
0.998,7.52821,0.4,0.85,1.0
0.766,7.47398,0.4,0.85,2.0
0.78,7.48082,0.4,0.85,3.0
0.796,7.47289,0.4,0.85,4.0
0.812,7.47039,0.4,0.85,5.0
0.83,7.46779,0.4,0.85,6.0
0.844,7.46548,0.4,0.85,7.0
0.862,7.46928,0.4,0.85,8.0
0.878,7.46476,0.4,0.85,9.0
0.894,7.47519,0.4,0.85,10.0
0.908,7.47796,0.4,0.85,11.0
0.668,7.47971,0.4,0.85,12.0
0.642,7.47768,0.4,0.85,13.0
0.924,7.48231,0.4,0.85,14.0
0.938,7.48194,0.4,0.85,15.0
0.952,7.47916,0.4,0.85,16.0
0.966,7.4685,0.4,0.85,17.0
0.976,7.46282,0.4,0.85,18.0
0.984,7.46335,0.4,0.85,19.0
0.992,7.46057,0.4,0.85,20.0
0.996,7.46238,0.4,0.85,21.0
0.998,7.46732,0.4,0.85,22.0
0.68,7.47338,0.4,0.85,23.0
0.998,7.46393,0.4,0.85,24.0
0.656,7.46962,0.4,0.85,25.0
0.998,7.4648,0.4,0.85,26.0
0.998,7.46249,0.4,0.85,27.0
0.998,7.4819,0.4,0.85,28.0
0.998,7.47658,0.4,0.85,29.0
0.998,7.4711,0.4,0.85,30.0
0.998,7.48791,0.4,0.85,31.0
0.998,7.48986,0.4,0.85,32.0
0.998,7.49051,0.4,0.85,33.0
0.694,7.45868,0.4,0.85,34.0
0.998,7.50763,0.4,0.85,35.0
0.706,7.46805,0.4,0.85,36.0
0.72,7.47562,0.4,0.85,37.0
0.734,7.47791,0.4,0.85,38.0
0.75,7.46689,0.4,0.85,39.0
0.632,7.47413,0.4,0.85,40.0
0.594,7.44294,0.4,0.9,0.0
0.998,7.49818,0.4,0.9,1.0
0.716,7.46862,0.4,0.9,2.0
0.732,7.47539,0.4,0.9,3.0
0.746,7.48067,0.4,0.9,4.0
0.762,7.47115,0.4,0.9,5.0
0.776,7.47813,0.4,0.9,6.0
0.792,7.46769,0.4,0.9,7.0
0.806,7.46271,0.4,0.9,8.0
0.824,7.47056,0.4,0.9,9.0
0.838,7.47283,0.4,0.9,10.0
0.854,7.46757,0.4,0.9,11.0
0.632,7.47951,0.4,0.9,12.0
0.612,7.47353,0.4,0.9,13.0
0.868,7.47393,0.4,0.9,14.0
0.884,7.49083,0.4,0.9,15.0
0.9,7.4787,0.4,0.9,16.0
0.916,7.47557,0.4,0.9,17.0
0.93,7.47086,0.4,0.9,18.0
0.944,7.4691,0.4,0.9,19.0
0.956,7.47057,0.4,0.9,20.0
0.97,7.46981,0.4,0.9,21.0
0.978,7.4679,0.4,0.9,22.0
0.64,7.47363,0.4,0.9,23.0
0.986,7.47084,0.4,0.9,24.0
0.62,7.47271,0.4,0.9,25.0
0.992,7.47005,0.4,0.9,26.0
0.996,7.46317,0.4,0.9,27.0
0.998,7.4631,0.4,0.9,28.0
0.998,7.46604,0.4,0.9,29.0
0.998,7.47989,0.4,0.9,30.0
0.998,7.46696,0.4,0.9,31.0
0.998,7.48072,0.4,0.9,32.0
0.998,7.48298,0.4,0.9,33.0
0.654,7.46388,0.4,0.9,34.0
0.998,7.48607,0.4,0.9,35.0
0.666,7.4643,0.4,0.9,36.0
0.678,7.46412,0.4,0.9,37.0
0.692,7.47609,0.4,0.9,38.0
0.704,7.47267,0.4,0.9,39.0
0.602,7.46818,0.4,0.9,40.0
0.566,7.46442,0.4,0.95,0.0
0.998,7.48052,0.4,0.95,1.0
0.676,7.47771,0.4,0.95,2.0
0.688,7.47586,0.4,0.95,3.0
0.702,7.48108,0.4,0.95,4.0
0.712,7.47468,0.4,0.95,5.0
0.728,7.47596,0.4,0.95,6.0
0.742,7.48101,0.4,0.95,7.0
0.758,7.48036,0.4,0.95,8.0
0.772,7.46989,0.4,0.95,9.0
0.788,7.47072,0.4,0.95,10.0
0.8,7.46748,0.4,0.95,11.0
0.602,7.47306,0.4,0.95,12.0
0.584,7.45024,0.4,0.95,13.0
0.816,7.46297,0.4,0.95,14.0
0.832,7.46714,0.4,0.95,15.0
0.846,7.4852,0.4,0.95,16.0
0.862,7.4852,0.4,0.95,17.0
0.876,7.47422,0.4,0.95,18.0
0.892,7.47268,0.4,0.95,19.0
0.906,7.46728,0.4,0.95,20.0
0.92,7.46929,0.4,0.95,21.0
0.934,7.46542,0.4,0.95,22.0
0.61,7.48228,0.4,0.95,23.0
0.948,7.46528,0.4,0.95,24.0
0.594,7.46682,0.4,0.95,25.0
0.962,7.46995,0.4,0.95,26.0
0.974,7.47056,0.4,0.95,27.0
0.98,7.471,0.4,0.95,28.0
0.988,7.47528,0.4,0.95,29.0
0.994,7.4659,0.4,0.95,30.0
0.996,7.47184,0.4,0.95,31.0
0.998,7.47485,0.4,0.95,32.0
0.998,7.47576,0.4,0.95,33.0
0.62,7.47285,0.4,0.95,34.0
0.998,7.47441,0.4,0.95,35.0
0.63,7.46696,0.4,0.95,36.0
0.64,7.46004,0.4,0.95,37.0
0.652,7.46509,0.4,0.95,38.0
0.664,7.47276,0.4,0.95,39.0
0.576,7.43878,0.4,0.95,40.0
0.538,7.46296,0.4,1.0,0.0
0.998,7.46274,0.4,1.0,1.0
0.638,7.4606,0.4,1.0,2.0
0.65,7.47031,0.4,1.0,3.0
0.664,7.47688,0.4,1.0,4.0
0.672,7.46835,0.4,1.0,5.0
0.686,7.48709,0.4,1.0,6.0
0.698,7.47605,0.4,1.0,7.0
0.71,7.47803,0.4,1.0,8.0
0.724,7.48321,0.4,1.0,9.0
0.738,7.48005,0.4,1.0,10.0
0.754,7.47082,0.4,1.0,11.0
0.574,7.46573,0.4,1.0,12.0
0.556,7.45828,0.4,1.0,13.0
0.768,7.46743,0.4,1.0,14.0
0.782,7.46818,0.4,1.0,15.0
0.798,7.46354,0.4,1.0,16.0
0.81,7.48361,0.4,1.0,17.0
0.826,7.49515,0.4,1.0,18.0
0.838,7.48167,0.4,1.0,19.0
0.854,7.47579,0.4,1.0,20.0
0.868,7.46676,0.4,1.0,21.0
0.884,7.45918,0.4,1.0,22.0
0.584,7.46627,0.4,1.0,23.0
0.898,7.46739,0.4,1.0,24.0
0.564,7.44008,0.4,1.0,25.0
0.912,7.46152,0.4,1.0,26.0
0.926,7.46797,0.4,1.0,27.0
0.94,7.45946,0.4,1.0,28.0
0.954,7.4694,0.4,1.0,29.0
0.966,7.48197,0.4,1.0,30.0
0.976,7.47519,0.4,1.0,31.0
0.984,7.46743,0.4,1.0,32.0
0.99,7.47262,0.4,1.0,33.0
0.592,7.46643,0.4,1.0,34.0
0.996,7.47831,0.4,1.0,35.0
0.6,7.46903,0.4,1.0,36.0
0.61,7.46183,0.4,1.0,37.0
0.618,7.46189,0.4,1.0,38.0
0.628,7.45159,0.4,1.0,39.0
0.548,7.45525,0.4,1.0,40.0
0.998,4.95208,0.6,0.0,0.0
0.998,5.35756,0.6,0.0,1.0
0.998,5.41807,0.6,0.0,2.0
0.998,5.49707,0.6,0.0,3.0
0.998,5.56588,0.6,0.0,4.0
0.998,5.63683,0.6,0.0,5.0
0.998,5.70741,0.6,0.0,6.0
0.998,5.77669,0.6,0.0,7.0
0.998,5.81638,0.6,0.0,8.0
0.998,5.87469,0.6,0.0,9.0
0.998,5.93261,0.6,0.0,10.0
0.998,5.01293,0.6,0.0,11.0
0.998,4.97384,0.6,0.0,12.0
0.998,5.98938,0.6,0.0,13.0
0.998,6.03821,0.6,0.0,14.0
0.998,6.06222,0.6,0.0,15.0
0.998,6.10389,0.6,0.0,16.0
0.998,6.2178,0.6,0.0,17.0
0.998,6.36487,0.6,0.0,18.0
0.998,6.45009,0.6,0.0,19.0
0.998,6.54546,0.6,0.0,20.0
0.998,6.56581,0.6,0.0,21.0
0.998,5.04108,0.6,0.0,22.0
0.996,6.6314,0.6,0.0,23.0
0.998,4.9896,0.6,0.0,24.0
0.998,5.08082,0.6,0.0,25.0
0.998,5.13211,0.6,0.0,26.0
0.998,5.19372,0.6,0.0,27.0
0.998,5.23535,0.6,0.0,28.0
0.998,5.29475,0.6,0.0,29.0
0.998,4.95405,0.6,0.0,30.0
0.998,4.95739,0.6,0.05,0.0
0.998,5.2152,0.6,0.05,1.0
0.998,5.26452,0.6,0.05,2.0
0.998,5.32536,0.6,0.05,3.0
0.998,5.3775,0.6,0.05,4.0
0.998,5.44459,0.6,0.05,5.0
0.998,5.5176,0.6,0.05,6.0
0.998,5.57639,0.6,0.05,7.0
0.998,5.63836,0.6,0.05,8.0
0.998,5.69383,0.6,0.05,9.0
0.998,5.75044,0.6,0.05,10.0
0.998,4.97167,0.6,0.05,11.0
0.998,4.95168,0.6,0.05,12.0
0.998,5.82327,0.6,0.05,13.0
0.998,5.8576,0.6,0.05,14.0
0.998,5.93512,0.6,0.05,15.0
0.998,5.9669,0.6,0.05,16.0
0.998,6.00682,0.6,0.05,17.0
0.998,6.02157,0.6,0.05,18.0
0.998,6.07203,0.6,0.05,19.0
0.998,6.09408,0.6,0.05,20.0
0.998,6.25065,0.6,0.05,21.0
0.998,4.99006,0.6,0.05,22.0
0.998,6.3834,0.6,0.05,23.0
0.998,4.95538,0.6,0.05,24.0
0.998,6.43857,0.6,0.05,25.0
0.998,6.43334,0.6,0.05,26.0
0.996,6.52449,0.6,0.05,27.0
0.998,5.00762,0.6,0.05,28.0
0.998,5.03516,0.6,0.05,29.0
0.998,5.06889,0.6,0.05,30.0
0.998,5.10852,0.6,0.05,31.0
0.998,5.17311,0.6,0.05,32.0
0.998,4.95642,0.6,0.05,33.0
0.998,4.96225,0.6,0.1,0.0
0.998,5.0957,0.6,0.1,1.0
0.998,5.14617,0.6,0.1,2.0
0.998,5.18625,0.6,0.1,3.0
0.998,5.22879,0.6,0.1,4.0
0.998,5.28526,0.6,0.1,5.0
0.998,5.34636,0.6,0.1,6.0
0.998,5.39556,0.6,0.1,7.0
0.998,5.45321,0.6,0.1,8.0
0.998,5.52741,0.6,0.1,9.0
0.998,5.57378,0.6,0.1,10.0
0.998,4.95376,0.6,0.1,11.0
0.998,4.95697,0.6,0.1,12.0
0.998,5.62414,0.6,0.1,13.0
0.998,5.68148,0.6,0.1,14.0
0.998,5.72903,0.6,0.1,15.0
0.998,5.76204,0.6,0.1,16.0
0.998,5.83486,0.6,0.1,17.0
0.998,5.87216,0.6,0.1,18.0
0.998,5.92356,0.6,0.1,19.0
0.998,5.96997,0.6,0.1,20.0
0.998,5.97656,0.6,0.1,21.0
0.998,4.95744,0.6,0.1,22.0
0.998,5.99946,0.6,0.1,23.0
0.998,4.95674,0.6,0.1,24.0
0.998,6.08136,0.6,0.1,25.0
0.998,6.13992,0.6,0.1,26.0
0.998,6.25168,0.6,0.1,27.0
0.998,6.33175,0.6,0.1,28.0
0.996,6.31775,0.6,0.1,29.0
0.996,6.41761,0.6,0.1,30.0
0.998,4.96638,0.6,0.1,31.0
0.998,4.98403,0.6,0.1,32.0
0.998,5.00448,0.6,0.1,33.0
0.998,5.03007,0.6,0.1,34.0
0.998,5.05799,0.6,0.1,35.0
0.998,4.95897,0.6,0.1,36.0
0.998,4.96264,0.6,0.15,0.0
0.998,5.02493,0.6,0.15,1.0
0.998,5.05039,0.6,0.15,2.0
0.998,5.08661,0.6,0.15,3.0
0.998,5.12901,0.6,0.15,4.0
0.998,5.17749,0.6,0.15,5.0
0.998,5.21062,0.6,0.15,6.0
0.998,5.25294,0.6,0.15,7.0
0.998,5.30873,0.6,0.15,8.0
0.998,5.35346,0.6,0.15,9.0
0.998,5.40991,0.6,0.15,10.0
0.998,4.95722,0.6,0.15,11.0
0.998,4.95914,0.6,0.15,12.0
0.998,5.45731,0.6,0.15,13.0
0.998,5.52238,0.6,0.15,14.0
0.998,5.57635,0.6,0.15,15.0
0.998,5.62749,0.6,0.15,16.0
0.998,5.68241,0.6,0.15,17.0
0.998,5.73954,0.6,0.15,18.0
0.998,5.77848,0.6,0.15,19.0
0.998,5.79763,0.6,0.15,20.0
0.998,5.84157,0.6,0.15,21.0
0.998,4.95642,0.6,0.15,22.0
0.998,5.91996,0.6,0.15,23.0
0.998,4.95905,0.6,0.15,24.0
0.998,5.95476,0.6,0.15,25.0
0.998,5.96985,0.6,0.15,26.0
0.998,5.99041,0.6,0.15,27.0
0.998,6.09026,0.6,0.15,28.0
0.998,6.07855,0.6,0.15,29.0
0.998,6.13373,0.6,0.15,30.0
0.998,6.22535,0.6,0.15,31.0
0.996,6.22412,0.6,0.15,32.0
0.998,4.95727,0.6,0.15,33.0
0.996,6.31167,0.6,0.15,34.0
0.998,4.95991,0.6,0.15,35.0
0.998,4.96455,0.6,0.15,36.0
0.998,4.97835,0.6,0.15,37.0
0.998,4.99983,0.6,0.15,38.0
0.998,4.96004,0.6,0.15,39.0
0.998,4.9595,0.6,0.2,0.0
0.998,6.07749,0.6,0.2,1.0
0.998,4.98317,0.6,0.2,2.0
0.998,4.99662,0.6,0.2,3.0
0.998,5.01734,0.6,0.2,4.0
0.998,5.04471,0.6,0.2,5.0
0.998,5.07499,0.6,0.2,6.0
0.998,5.10841,0.6,0.2,7.0
0.998,5.1612,0.6,0.2,8.0
0.998,5.18867,0.6,0.2,9.0
0.998,5.23143,0.6,0.2,10.0
0.998,5.28136,0.6,0.2,11.0
0.998,4.95775,0.6,0.2,12.0
0.998,4.96557,0.6,0.2,13.0
0.998,5.33334,0.6,0.2,14.0
0.998,5.37217,0.6,0.2,15.0
0.998,5.41672,0.6,0.2,16.0
0.998,5.46485,0.6,0.2,17.0
0.998,5.50646,0.6,0.2,18.0
0.998,5.56063,0.6,0.2,19.0
0.998,5.61682,0.6,0.2,20.0
0.998,5.6644,0.6,0.2,21.0
0.998,5.71911,0.6,0.2,22.0
0.998,4.95682,0.6,0.2,23.0
0.998,5.75737,0.6,0.2,24.0
0.998,4.96157,0.6,0.2,25.0
0.998,5.77722,0.6,0.2,26.0
0.998,5.83691,0.6,0.2,27.0
0.998,5.90395,0.6,0.2,28.0
0.998,5.92776,0.6,0.2,29.0
0.998,5.95527,0.6,0.2,30.0
0.998,5.96849,0.6,0.2,31.0
0.998,6.00207,0.6,0.2,32.0
0.998,5.98068,0.6,0.2,33.0
0.998,4.95607,0.6,0.2,34.0
0.998,6.06322,0.6,0.2,35.0
0.998,4.95568,0.6,0.2,36.0
0.998,4.95558,0.6,0.2,37.0
0.998,4.9598,0.6,0.2,38.0
0.998,4.96171,0.6,0.2,39.0
0.998,4.95593,0.6,0.2,40.0
0.998,4.9651,0.6,0.25,0.0
0.998,5.98613,0.6,0.25,1.0
0.998,4.96023,0.6,0.25,2.0
0.998,4.96766,0.6,0.25,3.0
0.998,4.98044,0.6,0.25,4.0
0.998,5.00332,0.6,0.25,5.0
0.998,5.02261,0.6,0.25,6.0
0.998,5.04134,0.6,0.25,7.0
0.998,5.06614,0.6,0.25,8.0
0.998,5.09508,0.6,0.25,9.0
0.998,5.14773,0.6,0.25,10.0
0.998,5.18513,0.6,0.25,11.0
0.998,4.9614,0.6,0.25,12.0
0.998,4.95969,0.6,0.25,13.0
0.998,5.21507,0.6,0.25,14.0
0.998,5.24996,0.6,0.25,15.0
0.998,5.29847,0.6,0.25,16.0
0.998,5.33977,0.6,0.25,17.0
0.998,5.38001,0.6,0.25,18.0
0.998,5.41647,0.6,0.25,19.0
0.998,5.45453,0.6,0.25,20.0
0.998,5.50328,0.6,0.25,21.0
0.998,5.57205,0.6,0.25,22.0
0.998,4.96169,0.6,0.25,23.0
0.998,5.60653,0.6,0.25,24.0
0.998,4.95806,0.6,0.25,25.0
0.998,5.65187,0.6,0.25,26.0
0.998,5.70629,0.6,0.25,27.0
0.998,5.76809,0.6,0.25,28.0
0.998,5.78811,0.6,0.25,29.0
0.998,5.81271,0.6,0.25,30.0
0.998,5.88321,0.6,0.25,31.0
0.998,5.90213,0.6,0.25,32.0
0.998,5.95264,0.6,0.25,33.0
0.998,4.95741,0.6,0.25,34.0
0.998,5.98319,0.6,0.25,35.0
0.998,4.95231,0.6,0.25,36.0
0.998,4.95954,0.6,0.25,37.0
0.998,4.95317,0.6,0.25,38.0
0.998,4.95685,0.6,0.25,39.0
0.998,4.96076,0.6,0.25,40.0
0.968,4.97548,0.6,0.3,0.0
0.998,5.85053,0.6,0.3,1.0
0.998,4.95625,0.6,0.3,2.0
0.998,4.95529,0.6,0.3,3.0
0.998,4.96374,0.6,0.3,4.0
0.998,4.96779,0.6,0.3,5.0
0.998,4.97511,0.6,0.3,6.0
0.998,4.99816,0.6,0.3,7.0
0.998,5.01518,0.6,0.3,8.0
0.998,5.0318,0.6,0.3,9.0
0.998,5.05212,0.6,0.3,10.0
0.998,5.08104,0.6,0.3,11.0
0.998,4.96117,0.6,0.3,12.0
0.99,4.95869,0.6,0.3,13.0
0.998,5.12808,0.6,0.3,14.0
0.998,5.16295,0.6,0.3,15.0
0.998,5.21046,0.6,0.3,16.0
0.998,5.23131,0.6,0.3,17.0
0.998,5.2754,0.6,0.3,18.0
0.998,5.31736,0.6,0.3,19.0
0.998,5.34163,0.6,0.3,20.0
0.998,5.39434,0.6,0.3,21.0
0.998,5.42153,0.6,0.3,22.0
0.998,4.96342,0.6,0.3,23.0
0.998,5.46633,0.6,0.3,24.0
0.996,4.95854,0.6,0.3,25.0
0.998,5.51065,0.6,0.3,26.0
0.998,5.54832,0.6,0.3,27.0
0.998,5.59393,0.6,0.3,28.0
0.998,5.62822,0.6,0.3,29.0
0.998,5.6921,0.6,0.3,30.0
0.998,5.73118,0.6,0.3,31.0
0.998,5.77045,0.6,0.3,32.0
0.998,5.81998,0.6,0.3,33.0
0.998,4.95716,0.6,0.3,34.0
0.998,5.90619,0.6,0.3,35.0
0.998,4.96334,0.6,0.3,36.0
0.998,4.95717,0.6,0.3,37.0
0.998,4.95665,0.6,0.3,38.0
0.998,4.95813,0.6,0.3,39.0
0.98,4.97051,0.6,0.3,40.0
0.894,4.97699,0.6,0.35,0.0
0.998,5.76694,0.6,0.35,1.0
0.998,4.96187,0.6,0.35,2.0
0.998,4.95807,0.6,0.35,3.0
0.998,4.95416,0.6,0.35,4.0
0.998,4.95767,0.6,0.35,5.0
0.998,4.96406,0.6,0.35,6.0
0.998,4.96795,0.6,0.35,7.0
0.998,4.97904,0.6,0.35,8.0
0.998,4.99721,0.6,0.35,9.0
0.998,5.0169,0.6,0.35,10.0
0.998,5.03176,0.6,0.35,11.0
0.974,4.96283,0.6,0.35,12.0
0.938,4.96944,0.6,0.35,13.0
0.998,5.05052,0.6,0.35,14.0
0.998,5.08408,0.6,0.35,15.0
0.998,5.12734,0.6,0.35,16.0
0.998,5.14949,0.6,0.35,17.0
0.998,5.1895,0.6,0.35,18.0
0.998,5.22387,0.6,0.35,19.0
0.998,5.27289,0.6,0.35,20.0
0.998,5.27825,0.6,0.35,21.0
0.998,5.30982,0.6,0.35,22.0
0.984,4.96282,0.6,0.35,23.0
0.998,5.35585,0.6,0.35,24.0
0.958,4.96215,0.6,0.35,25.0
0.998,5.39851,0.6,0.35,26.0
0.998,5.44774,0.6,0.35,27.0
0.998,5.48074,0.6,0.35,28.0
0.998,5.53038,0.6,0.35,29.0
0.998,5.55939,0.6,0.35,30.0
0.998,5.59566,0.6,0.35,31.0
0.998,5.62444,0.6,0.35,32.0
0.998,5.68854,0.6,0.35,33.0
0.992,4.96711,0.6,0.35,34.0
0.998,5.71199,0.6,0.35,35.0
0.996,4.96107,0.6,0.35,36.0
0.998,4.96494,0.6,0.35,37.0
0.998,4.96311,0.6,0.35,38.0
0.998,4.95576,0.6,0.35,39.0
0.916,4.98144,0.6,0.35,40.0
0.808,4.9839,0.6,0.4,0.0
0.998,5.65318,0.6,0.4,1.0
0.998,4.96433,0.6,0.4,2.0
0.998,4.96034,0.6,0.4,3.0
0.998,4.95734,0.6,0.4,4.0
0.998,4.95861,0.6,0.4,5.0
0.998,4.95186,0.6,0.4,6.0
0.998,4.95704,0.6,0.4,7.0
0.998,4.96647,0.6,0.4,8.0
0.998,4.97297,0.6,0.4,9.0
0.998,4.98358,0.6,0.4,10.0
0.998,5.00296,0.6,0.4,11.0
0.904,4.96866,0.6,0.4,12.0
0.856,4.98381,0.6,0.4,13.0
0.998,5.01518,0.6,0.4,14.0
0.998,5.02752,0.6,0.4,15.0
0.998,5.05171,0.6,0.4,16.0
0.998,5.06855,0.6,0.4,17.0
0.998,5.11685,0.6,0.4,18.0
0.998,5.13966,0.6,0.4,19.0
0.998,5.17938,0.6,0.4,20.0
0.998,5.20538,0.6,0.4,21.0
0.998,5.25393,0.6,0.4,22.0
0.926,4.9609,0.6,0.4,23.0
0.998,5.27853,0.6,0.4,24.0
0.88,4.97584,0.6,0.4,25.0
0.998,5.29708,0.6,0.4,26.0
0.998,5.31739,0.6,0.4,27.0
0.998,5.36104,0.6,0.4,28.0
0.998,5.4276,0.6,0.4,29.0
0.998,5.4587,0.6,0.4,30.0
0.998,5.48527,0.6,0.4,31.0
0.998,5.51785,0.6,0.4,32.0
0.998,5.54814,0.6,0.4,33.0
0.946,4.96702,0.6,0.4,34.0
0.998,5.59514,0.6,0.4,35.0
0.964,4.96975,0.6,0.4,36.0
0.978,4.96685,0.6,0.4,37.0
0.988,4.96892,0.6,0.4,38.0
0.994,4.96649,0.6,0.4,39.0
0.832,4.98099,0.6,0.4,40.0
0.732,4.97511,0.6,0.45,0.0
0.998,5.54123,0.6,0.45,1.0
0.97,4.97359,0.6,0.45,2.0
0.98,4.97518,0.6,0.45,3.0
0.99,4.96207,0.6,0.45,4.0
0.996,4.95748,0.6,0.45,5.0
0.998,4.95868,0.6,0.45,6.0
0.998,4.95847,0.6,0.45,7.0
0.998,4.95544,0.6,0.45,8.0
0.998,4.95639,0.6,0.45,9.0
0.998,4.96244,0.6,0.45,10.0
0.998,4.96911,0.6,0.45,11.0
0.822,4.98113,0.6,0.45,12.0
0.776,4.98876,0.6,0.45,13.0
0.998,4.9813,0.6,0.45,14.0
0.998,4.99552,0.6,0.45,15.0
0.998,5.01132,0.6,0.45,16.0
0.998,5.02716,0.6,0.45,17.0
0.998,5.05046,0.6,0.45,18.0
0.998,5.06497,0.6,0.45,19.0
0.998,5.09736,0.6,0.45,20.0
0.998,5.13504,0.6,0.45,21.0
0.998,5.17063,0.6,0.45,22.0
0.846,4.96988,0.6,0.45,23.0
0.998,5.19071,0.6,0.45,24.0
0.8,4.98502,0.6,0.45,25.0
0.998,5.23537,0.6,0.45,26.0
0.998,5.26241,0.6,0.45,27.0
0.998,5.26676,0.6,0.45,28.0
0.998,5.31582,0.6,0.45,29.0
0.998,5.34738,0.6,0.45,30.0
0.998,5.38307,0.6,0.45,31.0
0.998,5.42169,0.6,0.45,32.0
0.998,5.45626,0.6,0.45,33.0
0.87,4.96579,0.6,0.45,34.0
0.998,5.477,0.6,0.45,35.0
0.892,4.96594,0.6,0.45,36.0
0.914,4.96957,0.6,0.45,37.0
0.934,4.96922,0.6,0.45,38.0
0.952,4.96637,0.6,0.45,39.0
0.754,4.97954,0.6,0.45,40.0
0.668,4.97329,0.6,0.5,0.0
0.998,5.4221,0.6,0.5,1.0
0.902,4.97311,0.6,0.5,2.0
0.922,4.96228,0.6,0.5,3.0
0.942,4.9779,0.6,0.5,4.0
0.96,4.96657,0.6,0.5,5.0
0.974,4.96171,0.6,0.5,6.0
0.984,4.95532,0.6,0.5,7.0
0.992,4.95972,0.6,0.5,8.0
0.996,4.95478,0.6,0.5,9.0
0.998,4.95806,0.6,0.5,10.0
0.998,4.96225,0.6,0.5,11.0
0.748,4.97548,0.6,0.5,12.0
0.706,4.97834,0.6,0.5,13.0
0.998,4.969,0.6,0.5,14.0
0.998,4.96113,0.6,0.5,15.0
0.998,4.97851,0.6,0.5,16.0
0.998,4.99001,0.6,0.5,17.0
0.998,5.00935,0.6,0.5,18.0
0.998,5.03142,0.6,0.5,19.0
0.998,5.04609,0.6,0.5,20.0
0.998,5.06743,0.6,0.5,21.0
0.998,5.10413,0.6,0.5,22.0
0.77,4.98321,0.6,0.5,23.0
0.998,5.12271,0.6,0.5,24.0
0.724,4.98309,0.6,0.5,25.0
0.998,5.17093,0.6,0.5,26.0
0.998,5.16411,0.6,0.5,27.0
0.998,5.21819,0.6,0.5,28.0
0.998,5.23369,0.6,0.5,29.0
0.998,5.28232,0.6,0.5,30.0
0.998,5.30393,0.6,0.5,31.0
0.998,5.33638,0.6,0.5,32.0
0.998,5.36427,0.6,0.5,33.0
0.792,4.97156,0.6,0.5,34.0
0.998,5.41549,0.6,0.5,35.0
0.814,4.96862,0.6,0.5,36.0
0.836,4.9646,0.6,0.5,37.0
0.858,4.96587,0.6,0.5,38.0
0.88,4.97195,0.6,0.5,39.0
0.686,4.97522,0.6,0.5,40.0
0.618,4.96523,0.6,0.55,0.0
0.998,5.33588,0.6,0.55,1.0
0.828,4.97425,0.6,0.55,2.0
0.846,4.97218,0.6,0.55,3.0
0.87,4.9659,0.6,0.55,4.0
0.892,4.96811,0.6,0.55,5.0
0.91,4.96653,0.6,0.55,6.0
0.93,4.96577,0.6,0.55,7.0
0.948,4.95878,0.6,0.55,8.0
0.966,4.95699,0.6,0.55,9.0
0.978,4.9587,0.6,0.55,10.0
0.988,4.9591,0.6,0.55,11.0
0.682,4.9776,0.6,0.55,12.0
0.648,4.9727,0.6,0.55,13.0
0.994,4.96112,0.6,0.55,14.0
0.998,4.9668,0.6,0.55,15.0
0.998,4.96992,0.6,0.55,16.0
0.998,4.96664,0.6,0.55,17.0
0.998,4.97888,0.6,0.55,18.0
0.998,4.98944,0.6,0.55,19.0
0.998,5.01323,0.6,0.55,20.0
0.998,5.02198,0.6,0.55,21.0
0.998,5.04976,0.6,0.55,22.0
0.7,4.97973,0.6,0.55,23.0
0.998,5.06104,0.6,0.55,24.0
0.666,4.9719,0.6,0.55,25.0
0.998,5.10617,0.6,0.55,26.0
0.998,5.11708,0.6,0.55,27.0
0.998,5.15177,0.6,0.55,28.0
0.998,5.17662,0.6,0.55,29.0
0.998,5.18967,0.6,0.55,30.0
0.998,5.21812,0.6,0.55,31.0
0.998,5.25112,0.6,0.55,32.0
0.998,5.27923,0.6,0.55,33.0
0.72,4.97596,0.6,0.55,34.0
0.998,5.32287,0.6,0.55,35.0
0.74,4.97475,0.6,0.55,36.0
0.764,4.96994,0.6,0.55,37.0
0.784,4.95838,0.6,0.55,38.0
0.806,4.96166,0.6,0.55,39.0
0.632,4.96397,0.6,0.55,40.0
0.574,4.97397,0.6,0.6,0.0
0.998,5.27714,0.6,0.6,1.0
0.754,4.95145,0.6,0.6,2.0
0.774,4.97025,0.6,0.6,3.0
0.796,4.98156,0.6,0.6,4.0
0.816,4.97664,0.6,0.6,5.0
0.836,4.97131,0.6,0.6,6.0
0.858,4.96867,0.6,0.6,7.0
0.88,4.9598,0.6,0.6,8.0
0.898,4.95588,0.6,0.6,9.0
